"","species","decimalLongitude","decimalLatitude"
"16281","Pteridium aquilinum",-122.138568,37.050548
"16282","Pteridium aquilinum",-122.489901,47.390545
"16283","Pteridium aquilinum",-115.556105,31.002736
"16284","Pteridium aquilinum",-122.184723,37.837223
"16285","Pteridium aquilinum",-64.556594,46.121478
"16286","Pteridium aquilinum",-89.909214,43.892569
"16287","Pteridium aquilinum",-123.919162,40.318524
"16288","Pteridium aquilinum",-72.249202,44.247003
"16289","Pteridium aquilinum",-74.530922,39.879
"16290","Pteridium aquilinum",-117.160159,34.235427
"16291","Pteridium aquilinum",-83.139044,35.080525
"16292","Pteridium aquilinum",-79.036835,48.238518
"16293","Pteridium aquilinum",-122.282919,37.273911
"16294","Pteridium aquilinum",-116.87205,33.333247
"16295","Pteridium aquilinum",-118.814613,36.637565
"16296","Pteridium aquilinum",-87.794167,35.889808
"16297","Pteridium aquilinum",-122.792896,47.809565
"16298","Pteridium aquilinum",-89.647614,34.423111
"16299","Pteridium aquilinum",-66.953472,46.013379
"16300","Pteridium aquilinum",-107.590336,38.177695
"16301","Pteridium aquilinum",-96.2858701565684,17.525996886271
"16302","Pteridium aquilinum",-96.5167096860416,17.5507170434033
"16303","Pteridium aquilinum",-92.166083,15.092083
"16304","Pteridium aquilinum",-115.934942,32.022136
"16305","Pteridium aquilinum",-96.976778,18.143278
"16306","Pteridium aquilinum",-96.05375,16.966056
"16307","Pteridium aquilinum",-101.354444,19.626667
"16308","Pteridium aquilinum",-97.055278,19.620806
"16309","Pteridium aquilinum",-100.3525,25.606389
"16310","Pteridium aquilinum",-100.271667,19.356389
"16311","Pteridium aquilinum",-103.296067,19.3864
"16312","Pteridium aquilinum",-99.695555,17.55
"16313","Pteridium aquilinum",-101.125,19.608333
"16314","Pteridium aquilinum",-109.545278,30.017222
"16315","Pteridium aquilinum",-109.038889,28.3825
"16316","Pteridium aquilinum",-109.029167,28.358333
"16317","Pteridium aquilinum",-104.268611,23.447222
"16318","Pteridium aquilinum",-99.8443294729872,19.7396182212249
"16319","Pteridium aquilinum",-96.95,19.05
"16320","Pteridium aquilinum",-97.3584487157392,19.7774931181056
"16321","Pteridium aquilinum",-97.2271649497123,19.581852588803
"16322","Pteridium aquilinum",-97.3393018268945,19.9480492885606
"16323","Pteridium aquilinum",-103.051794,19.3901
"16324","Pteridium aquilinum",-99.1417720147417,19.2011895935211
"16325","Pteridium aquilinum",-92.866453,17.114367
"16326","Pteridium aquilinum",-102.128504937441,19.4167198338626
"16327","Pteridium aquilinum",-100.072372,19.392714
"16328","Pteridium aquilinum",-99.4566651137822,17.3185957399561
"16329","Pteridium aquilinum",-92.5804182085096,16.7573700859586
"16330","Pteridium aquilinum",-98.516667,19.079167
"16331","Pteridium aquilinum",-99.388543127314,19.5730964159855
"16332","Pteridium aquilinum",-106.443581636546,26.3546894517997
"16333","Pteridium aquilinum",-107.830817,29.168503
"16334","Pteridium aquilinum",-105.606076544443,23.731366803726
"16335","Pteridium aquilinum",-106.967537289225,26.2189064420448
"16336","Pteridium aquilinum",-107.540056922912,27.3013621997496
"16337","Pteridium aquilinum",-106.617528849191,26.1875172220903
"16338","Pteridium aquilinum",-107.498531,27.221321
"16339","Pteridium aquilinum",-107.003525620757,25.939989274635
"16340","Pteridium aquilinum",-105.383333,23.75
"16341","Pteridium aquilinum",-92.806944,15.656944
"16342","Pteridium aquilinum",-92.636111,16.808333
"16343","Pteridium aquilinum",-92.488333,16.675833
"16344","Pteridium aquilinum",-105.832778,23.526111
"16345","Pteridium aquilinum",-110.041667,23.508333
"16346","Pteridium aquilinum",-92.883056,17.148611
"16347","Pteridium aquilinum",-92.928333,17.189722
"16348","Pteridium aquilinum",-92.886111,17.137778
"16349","Pteridium aquilinum",-92.928333,17.189167
"16350","Pteridium aquilinum",-92.923611,17.191111
"16351","Pteridium aquilinum",-92.923056,17.190833
"16352","Pteridium aquilinum",-92.886667,17.140556
"16353","Pteridium aquilinum",-92.934722,17.193333
"16354","Pteridium aquilinum",-92.934167,17.193611
"16355","Pteridium aquilinum",-92.927778,17.189444
"16356","Pteridium aquilinum",-92.882778,17.149167
"16357","Pteridium aquilinum",-92.875278,17.145
"16358","Pteridium aquilinum",-92.875833,17.145
"16359","Pteridium aquilinum",-92.881389,17.148889
"16360","Pteridium aquilinum",-92.876111,17.150278
"16361","Pteridium aquilinum",-90.2625,20.766667
"16362","Pteridium aquilinum",-97.104444,17.716944
"16363","Pteridium aquilinum",-96.799444,17.562778
"16364","Pteridium aquilinum",-97.104167,17.713889
"16365","Pteridium aquilinum",-96.752639,17.56225
"16366","Pteridium aquilinum",-97.115556,17.711944
"16367","Pteridium aquilinum",-97.165556,17.661944
"16368","Pteridium aquilinum",-97.105556,17.755278
"16369","Pteridium aquilinum",-104.925,23.825
"16370","Pteridium aquilinum",-106.108333,25.408333
"16371","Pteridium aquilinum",-105.008333,23.441667
"16372","Pteridium aquilinum",-105.958333,25.025
"16373","Pteridium aquilinum",-105.908333,25.191667
"16374","Pteridium aquilinum",-106.025,25.425
"16375","Pteridium aquilinum",-104.608333,22.908333
"16376","Pteridium aquilinum",-104.575,22.991667
"16377","Pteridium aquilinum",-100.269722,19.375833
"16378","Pteridium aquilinum",-99.308333,23.175
"16379","Pteridium aquilinum",-99.819167,17.594444
"16380","Pteridium aquilinum",-99.825,17.597222
"16381","Pteridium aquilinum",-99.678056,18.587778
"16382","Pteridium aquilinum",-99.615833,18.560278
"16383","Pteridium aquilinum",-97.1,19.65
"16384","Pteridium aquilinum",-97.026667,19.608333
"16385","Pteridium aquilinum",-96.813889,19.799167
"16386","Pteridium aquilinum",-97.116667,19.633333
"16387","Pteridium aquilinum",-96.933333,19.633333
"16388","Pteridium aquilinum",-97.15,19.65
"16389","Pteridium aquilinum",-97.233333,19.116667
"16390","Pteridium aquilinum",-96.883333,19.583333
"16391","Pteridium aquilinum",-97.15,19.45
"16392","Pteridium aquilinum",-97.069444,19.666111
"16393","Pteridium aquilinum",-97.183333,19.366667
"16394","Pteridium aquilinum",-98.433333,22.4
"16395","Pteridium aquilinum",-97.341667,18.830556
"16396","Pteridium aquilinum",-97.064722,19.618333
"16397","Pteridium aquilinum",-107.540206,27.603813
"16398","Pteridium aquilinum",-107.54693,27.58672
"16399","Pteridium aquilinum",-107.613272,27.72909
"16400","Pteridium aquilinum",-105.651667,24.861667
"16401","Pteridium aquilinum",-104.6,22.913333
"16402","Pteridium aquilinum",-99.14,19.201667
"16403","Pteridium aquilinum",-99.32,21.181667
"16404","Pteridium aquilinum",-101.043333,19.745
"16405","Pteridium aquilinum",-101.638333,19.404722
"16406","Pteridium aquilinum",-101.605,19.41
"16407","Pteridium aquilinum",-98.883333,19.1
"16408","Pteridium aquilinum",-101.761389,19.435833
"16409","Pteridium aquilinum",-99.564444,20.915278
"16410","Pteridium aquilinum",-100.073333,19.361667
"16411","Pteridium aquilinum",-102.33,19.66
"16412","Pteridium aquilinum",-103.463333,19.705
"16413","Pteridium aquilinum",-98.706667,17.16
"16414","Pteridium aquilinum",-99.473333,21.221667
"16415","Pteridium aquilinum",-100.758333,20.288333
"16416","Pteridium aquilinum",-102.656667,21.763333
"16417","Pteridium aquilinum",-97.1,19.636667
"16418","Pteridium aquilinum",-100.453333,20.078333
"16419","Pteridium aquilinum",-98.379467,17.310822
"16420","Pteridium aquilinum",-100.075,20.031667
"16421","Pteridium aquilinum",-101.585,19.421667
"16422","Pteridium aquilinum",-101.51,19.73
"16423","Pteridium aquilinum",-100.826944,19.858333
"16424","Pteridium aquilinum",-93.018333,17.348333
"16425","Pteridium aquilinum",-101.176678,19.652503
"16426","Pteridium aquilinum",-99.323333,20.5
"16427","Pteridium aquilinum",-100.055556,21.298611
"16428","Pteridium aquilinum",-99.625354,21.134553
"16429","Pteridium aquilinum",-101.181667,19.57
"16430","Pteridium aquilinum",-101.198889,21.165556
"16431","Pteridium aquilinum",-99.176667,17.598611
"16432","Pteridium aquilinum",-100.005,19.041667
"16433","Pteridium aquilinum",-104.923333,23.823333
"16434","Pteridium aquilinum",-99.141389,21.231667
"16435","Pteridium aquilinum",-94.775567,18.313333
"16436","Pteridium aquilinum",-100.69,20.226667
"16437","Pteridium aquilinum",-98.696667,20.171667
"16438","Pteridium aquilinum",-98.78,19.171667
"16439","Pteridium aquilinum",-100.275,20.273333
"16440","Pteridium aquilinum",-98.998333,19.006667
"16441","Pteridium aquilinum",-109.758333,28.358333
"16442","Pteridium aquilinum",-99.375,19.658333
"16443","Pteridium aquilinum",-99.958333,19.108333
"16444","Pteridium aquilinum",-99.441667,18.958333
"16445","Pteridium aquilinum",-99.425,19.641667
"16446","Pteridium aquilinum",-93.608333,17.675
"16447","Pteridium aquilinum",-98.658333,20.875
"16448","Pteridium aquilinum",-99.725,19.108333
"16449","Pteridium aquilinum",-102.075,19.425
"16450","Pteridium aquilinum",-101.925,19.658333
"16451","Pteridium aquilinum",-100.341667,22.641667
"16452","Pteridium aquilinum",-105.175,22.475
"16453","Pteridium aquilinum",-102.141667,19.375
"16454","Pteridium aquilinum",-101.341667,19.308333
"16455","Pteridium aquilinum",-105.375,23.791667
"16456","Pteridium aquilinum",-101.975,19.458333
"16457","Pteridium aquilinum",-90.725,18.608333
"16458","Pteridium aquilinum",-101.725,19.591667
"16459","Pteridium aquilinum",-101.991667,19.458333
"16460","Pteridium aquilinum",-97.091667,18.791667
"16461","Pteridium aquilinum",-115.441667,31.008333
"16462","Pteridium aquilinum",-101.891667,19.608333
"16463","Pteridium aquilinum",-100.075,19.408333
"16464","Pteridium aquilinum",-99.625,21.275
"16465","Pteridium aquilinum",-96.791667,19.541667
"16466","Pteridium aquilinum",-110.966667,18.833333
"16467","Pteridium aquilinum",-99.3,18.966667
"16468","Pteridium aquilinum",-115.591667,30.941667
"16469","Pteridium aquilinum",-115.458333,30.908333
"16470","Pteridium aquilinum",-115.458333,31.075
"16471","Pteridium aquilinum",-115.483333,30
"16472","Pteridium aquilinum",-115.483333,31.05
"16473","Pteridium aquilinum",-115.475,31.008333
"16474","Pteridium aquilinum",-76.236228,44.753412
"16475","Pteridium aquilinum",-83.61618,35.086181
"16476","Pteridium aquilinum",-70.288483,44.096072
"16477","Pteridium aquilinum",-96.572762,50.240288
"16478","Pteridium aquilinum",-96.617492,50.225058
"16479","Pteridium aquilinum",-84.740144,45.708185
"16480","Pteridium aquilinum",-74.685448,39.979723
"16481","Pteridium aquilinum",-74.660854,39.87447
"16482","Pteridium aquilinum",-90.750437,44.296622
"16483","Pteridium aquilinum",-116.579167,33.253889
"16484","Pteridium aquilinum",-116.677688,33.79542
"16485","Pteridium aquilinum",-122.851335,38.073657
"16486","Pteridium aquilinum",-77.14,47.540133
"16487","Pteridium aquilinum",-79.004754,45.068034
"16488","Pteridium aquilinum",-122.195656,46.758226
"16489","Pteridium aquilinum",-122.715819,37.950658
"16490","Pteridium aquilinum",-75.34486,45.516945
"16491","Pteridium aquilinum",-110.788728,32.448765
"16492","Pteridium aquilinum",-123.984987,49.080367
"16493","Pteridium aquilinum",-122.281204,37.273071
"16494","Pteridium aquilinum",-122.275345,37.270779
"16495","Pteridium aquilinum",-122.626315,37.922216
"16496","Pteridium aquilinum",-122.280622,37.27278
"16497","Pteridium aquilinum",-91.19278,46.2916
"16498","Pteridium aquilinum",-79.996605,44.835832
"16499","Pteridium aquilinum",-64.7453,44.202162
"16500","Pteridium aquilinum",-79.232972,41.564797
"16501","Pteridium aquilinum",-65.37607,43.73132
"16502","Pteridium aquilinum",-80.559724,45.924371
"16503","Pteridium aquilinum",-68.661302,44.613739
"16504","Pteridium aquilinum",-72.498214,43.374747
"16505","Pteridium aquilinum",-122.298604,37.428846
"16506","Pteridium aquilinum",-122.643088,38.493667
"16507","Pteridium aquilinum",-81.422342,33.507903
"16508","Pteridium aquilinum",-123.386388,48.91181
"16509","Pteridium aquilinum",-107.590408,38.177664
"16510","Pteridium aquilinum",-77.540971,45.617141
"16511","Pteridium aquilinum",-75.084122,41.586311
"16512","Pteridium aquilinum",-123.428221,38.708888
"16513","Pteridium aquilinum",-116.664309,33.788918
"16514","Pteridium aquilinum",-72.524078,44.49154
"16515","Pteridium aquilinum",-65.441475,43.723206
"16516","Pteridium aquilinum",-79.221845,45.385676
"16517","Pteridium aquilinum",-81.362943,44.967747
"16518","Pteridium aquilinum",-86.681221,46.453911
"16519","Pteridium aquilinum",-110.707041,32.411827
"16520","Pteridium aquilinum",-122.586757,37.910817
"16521","Pteridium aquilinum",-122.152216,37.797897
"16522","Pteridium aquilinum",-122.85572,38.061356
"16523","Pteridium aquilinum",-86.515498,32.600474
"16524","Pteridium aquilinum",-78.902539,45.997802
"16525","Pteridium aquilinum",-82.475774,27.170193
"16526","Pteridium aquilinum",-87.469612,46.606167
"16527","Pteridium aquilinum",-78.039068,44.63667
"16528","Pteridium aquilinum",-85.583955,46.051455
"16529","Pteridium aquilinum",-84.651026,44.742584
"16530","Pteridium aquilinum",-77.909807,44.393775
"16531","Pteridium aquilinum",-63.521288,44.731188
"16532","Pteridium aquilinum",-87.095258,46.496525
"16533","Pteridium aquilinum",-86.11353,44.716512
"16534","Pteridium aquilinum",-85.89796,30.259087
"16535","Pteridium aquilinum",-100.328492,25.60238
"16536","Pteridium aquilinum",-122.479492,38.391747
"16537","Pteridium aquilinum",-79.82059,47.164763
"16538","Pteridium aquilinum",-78.154458,44.195837
"16539","Pteridium aquilinum",-80.767032,32.145487
"16540","Pteridium aquilinum",-78.154423,44.19602
"16541","Pteridium aquilinum",-71.497887,44.892863
"16542","Pteridium aquilinum",-123.710767,41.211449
"16543","Pteridium aquilinum",-78.356662,44.657472
"16544","Pteridium aquilinum",-75.257774,45.316944
"16545","Pteridium aquilinum",-79.785791,44.331847
"16546","Pteridium aquilinum",-116.775007,33.80925
"16547","Pteridium aquilinum",-116.576032,33.313216
"16548","Pteridium aquilinum",-74.854553,46.140983
"16549","Pteridium aquilinum",-78.163368,44.191967
"16550","Pteridium aquilinum",-89.89926,43.920949
"16551","Pteridium aquilinum",-89.748774,45.186291
"16552","Pteridium aquilinum",-75.032372,41.207103
"16553","Pteridium aquilinum",-88.099458,45.859985
"16554","Pteridium aquilinum",-88.819986,48.343636
"16555","Pteridium aquilinum",-125.22441,50.11561
"16556","Pteridium aquilinum",-72.194458,45.332714
"16557","Pteridium aquilinum",-72.339311,43.692248
"16558","Pteridium aquilinum",-94.24701,47.878997
"16559","Pteridium aquilinum",-75.818268,45.284627
"16560","Pteridium aquilinum",-87.987278,45.834938
"16561","Pteridium aquilinum",-116.593886,32.966667
"16562","Pteridium aquilinum",-60.410557,46.636665
"16563","Pteridium aquilinum",-121.379154,47.396765
"16564","Pteridium aquilinum",-118.746963,36.553897
"16565","Pteridium aquilinum",-63.551333,44.57278
"16566","Pteridium aquilinum",-87.042196,45.74138
"16567","Pteridium aquilinum",-79.424233,46.380813
"16568","Pteridium aquilinum",-72.457339,43.275397
"16569","Pteridium aquilinum",-68.029061,44.614931
"16570","Pteridium aquilinum",-74.509304,39.95733
"16571","Pteridium aquilinum",-63.78216,44.637416
"16572","Pteridium aquilinum",-81.40483,46.013214
"16573","Pteridium aquilinum",-78.405031,45.538311
"16574","Pteridium aquilinum",-122.874778,38.097997
"16575","Pteridium aquilinum",-89.90003,43.896353
"16576","Pteridium aquilinum",-88.524155,42.873155
"16577","Pteridium aquilinum",-80.994647,46.402441
"16578","Pteridium aquilinum",-52.819689,47.295225
"16579","Pteridium aquilinum",-86.185328,31.142085
"16580","Pteridium aquilinum",-122.692823,38.584036
"16581","Pteridium aquilinum",-117.102233,34.264376
"16582","Pteridium aquilinum",-80.881414,48.567913
"16583","Pteridium aquilinum",-119.181377,34.529543
"16584","Pteridium aquilinum",-79.856756,44.873879
"16585","Pteridium aquilinum",-68.388404,44.314636
"16586","Pteridium aquilinum",-69.623552,44.080704
"16587","Pteridium aquilinum",-69.620158,44.082566
"16588","Pteridium aquilinum",-122.853348,38.404335
"16589","Pteridium aquilinum",-80.611859,42.825392
"16590","Pteridium aquilinum",-119.535903,38.251908
"16591","Pteridium aquilinum",-122.335539,37.402305
"16592","Pteridium aquilinum",-68.295576,44.325693
"16593","Pteridium aquilinum",-116.77516,33.809874
"16594","Pteridium aquilinum",-123.764118,39.302538
"16595","Pteridium aquilinum",-65.232427,44.349115
"16596","Pteridium aquilinum",-120.875832,35.286029
"16597","Pteridium aquilinum",-111.396167,34.462667
"16598","Pteridium aquilinum",-110.816667,33.283278
"16599","Pteridium aquilinum",-105.77,35.656
"16600","Pteridium aquilinum",-108.5968,36.1393
"16601","Pteridium aquilinum",-81.961015,27.423397
"16602","Pteridium aquilinum",-121.657578,47.836845
"16603","Pteridium aquilinum",-121.656667,47.836667
"16604","Pteridium aquilinum",-82.046832,35.763901
"16605","Pteridium aquilinum",-122.283661,47.610377
"16606","Pteridium aquilinum",-122.185721,37.07629
"16607","Pteridium aquilinum",-87.801422,47.471958
"16608","Pteridium aquilinum",-122.69222,38.58541
"16609","Pteridium aquilinum",-78.832567,44.824684
"16610","Pteridium aquilinum",-72.369583,43.86837
"16611","Pteridium aquilinum",-80.79715,36.682567
"16612","Pteridium aquilinum",-67.903465,44.463268
"16613","Pteridium aquilinum",-116.564602,48.22751
"16614","Pteridium aquilinum",-72.971455,44.904734
"16615","Pteridium aquilinum",-78.887317,42.696733
"16616","Pteridium aquilinum",-79.192263,45.388924
"16617","Pteridium aquilinum",-60.384445,46.713055
"16618","Pteridium aquilinum",-72.176828,45.28075
"16619","Pteridium aquilinum",-123.126882,48.541522
"16620","Pteridium aquilinum",-119.571068,37.744145
"16621","Pteridium aquilinum",-82.341453,36.277538
"16622","Pteridium aquilinum",-84.354213,46.849492
"16623","Pteridium aquilinum",-116.947084,34.158466
"16624","Pteridium aquilinum",-116.418035,48.706335
"16625","Pteridium aquilinum",-116.718253,33.762695
"16626","Pteridium aquilinum",-81.388581,46.019597
"16627","Pteridium aquilinum",-81.379538,46.022459
